,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF
1549,15,98140,803,5,630-640,59,1,0,1,4.837995279310526,35464.0,630.0,10.0
1550,15,98140,803,5,630-640,84,1,0,0,1.426463169998098,3851.4,630.0,10.0
1551,15,78281,803,5,630-640,59,1,0,1,4.514362292067493,29016.0,630.0,10.0
1552,15,74427,803,5,630-640,17,1,0,1,1.335712659414002,8372.7,630.0,10.0
1553,15,92544,803,5,630-640,17,0,0,1,0.9649691309366857,5550.0,630.0,10.0
1554,15,21807,803,5,630-640,59,0,0,1,1.1165426243194312,5310.0,630.0,10.0
1555,15,10091,803,5,630-640,87,0,0,0,0.5273236405167234,5090.0,630.0,10.0
1556,15,85548,803,5,630-640,32,1,0,1,2.717118818346535,14200.0,630.0,10.0
1557,15,85548,803,5,630-640,26,1,0,1,4.29232818097448,46370.0,630.0,10.0
1558,15,85548,803,5,630-640,52,1,0,1,1.2801707249960281,1011.2,630.0,10.0
1559,15,85548,803,5,630-640,84,1,0,0,1.3704743896153524,1965.0,630.0,10.0
1560,15,71300,803,5,630-640,68,0,0,0,1.9778617477014921,6250.0,630.0,10.0
1561,15,71300,803,5,630-640,52,1,0,1,1.9925626266217344,2148.8,630.0,10.0
1562,15,71300,803,5,630-640,84,1,0,0,1.952236681976792,2043.6,630.0,10.0
1563,15,5308,803,5,630-640,59,0,0,1,3.898416472664006,6600.0,630.0,10.0
1564,15,88691,803,5,630-640,17,1,0,1,2.575561421429009,13024.2,630.0,10.0
1565,15,92187,284,5,630-670,17,0,0,1,1.2896032655386,12804.212,630.0,40.0
1566,15,4593,284,5,630-670,17,0,0,1,1.2294038320318377,1057.0,630.0,40.0
1567,15,10311,284,5,630-670,17,0,0,1,1.4873833345677676,9513.0,630.0,40.0
1568,15,2083,284,5,630-670,59,0,0,1,9.462574915050773,26140.0,630.0,40.0
1569,15,38481,284,5,630-670,59,0,0,1,1.3512625046541729,6853.0,630.0,40.0
1570,15,84689,284,5,630-670,87,0,0,0,1.8627714457945581,10172.19,630.0,40.0
1571,15,84689,284,5,630-670,92,0,0,0,1.7177380573515544,2546.874,630.0,40.0
1572,15,84689,284,5,630-670,59,0,0,1,1.6824784602508607,2690.0,630.0,40.0
1573,15,18158,284,5,630-670,81,0,0,1,1.89832261959399,6890.0,630.0,40.0
1574,15,18158,284,5,630-670,81,1,0,1,1.9219532387201261,10830.0,630.0,40.0
1575,15,65878,284,5,630-670,68,0,0,0,0.874386431960684,1025.7,630.0,40.0
1576,15,65878,284,5,630-670,84,0,0,0,0.7391284528171522,5320.0,630.0,40.0
1577,15,93435,284,5,630-670,17,0,0,1,2.2870190835819573,9845.7,630.0,40.0
1578,15,81034,284,5,630-670,87,0,0,0,2.9774344184105863,14607.81,630.0,40.0
1579,15,81034,284,5,630-670,68,0,0,0,2.515185480194884,12950.0,630.0,40.0
1580,15,81034,284,5,630-670,92,0,0,0,2.516055009829754,4223.126,630.0,40.0
1581,15,81034,284,5,630-670,17,0,0,1,3.270135828397468,10330.0,630.0,40.0
1582,15,11587,284,5,630-670,87,0,0,0,4.3439335366922025,8290.0,630.0,40.0
1583,15,11587,284,5,630-670,68,0,0,0,4.119766528201162,1604.3,630.0,40.0
1584,15,11587,284,5,630-670,59,0,0,1,3.406675338264432,7690.0,630.0,40.0
1585,15,28362,284,5,630-670,9,1,0,0,0.7844793070912418,4640.0,630.0,40.0
1586,15,20712,284,5,630-670,59,0,0,1,3.9949707484261023,9570.0,630.0,40.0
1587,15,66472,284,5,630-670,17,0,0,1,0.4764471479235209,2150.088,630.0,40.0
1588,15,91040,284,5,630-670,52,0,0,1,2.5462052104953665,3660.0,630.0,40.0
1589,15,91040,284,5,630-670,59,0,0,1,2.2799775942966374,4160.0,630.0,40.0
1590,15,91040,284,5,630-670,81,0,0,1,2.449770840568378,3040.0,630.0,40.0
1591,15,40675,284,5,630-670,59,0,0,1,0.9712166268282847,2047.0,630.0,40.0
1592,15,94152,559,5,700,59,0,0,1,2.1534972170861297,9260.0,700.0,0.0
1593,15,38681,559,16,700,59,0,0,1,2.141114195815653,1430.0,700.0,0.0
1594,15,44150,653,18,635,59,0,0,1,1.439934447301185,15200.0,635.0,0.0
1595,15,44150,653,18,635,32,1,0,1,1.0502021486291808,7290.0,635.0,0.0
1596,15,44150,653,18,635,9,1,0,0,3.402761835640624,10190.0,635.0,0.0
1597,15,79247,653,18,635,32,1,0,1,3.482359621830843,31150.0,635.0,0.0
1598,15,79247,653,18,635,59,1,0,1,1.5549346670267021,10220.0,635.0,0.0
1599,15,8954,653,18,635,32,1,0,1,0.7457241078200045,5281.9,635.0,0.0
1600,15,73831,653,18,635,32,1,0,1,0.40306310097878456,2174.9,635.0,0.0
1601,15,29262,653,18,635,17,1,0,1,3.0198047801684917,17032.4,635.0,0.0
1602,15,29262,653,18,635,59,1,0,1,5.625590665536726,26356.0,635.0,0.0
1603,15,37371,653,18,635,32,1,0,1,1.173802595723692,7456.8,635.0,0.0
1604,15,89417,653,18,635,32,1,0,1,1.5540876073082717,16156.4,635.0,0.0
1605,15,89417,653,18,635,17,1,0,1,3.1484575367094436,21677.6,635.0,0.0
1606,15,89417,653,18,635,59,1,0,1,4.175393137086575,39534.0,635.0,0.0
1607,15,11220,653,18,635,87,0,0,0,1.9408916651660948,960.0,635.0,0.0
1608,15,11220,653,18,635,17,0,0,1,2.4731110342762395,7860.0,635.0,0.0
1609,15,83760,653,18,635,17,0,0,1,1.4167673903024447,10280.0,635.0,0.0
1610,15,70754,669,18,645-660,59,1,0,1,3.3360578839354047,33946.605,645.0,15.0
1611,15,20041,669,18,645-660,59,1,0,1,10.206807662449693,62083.395,645.0,15.0
1612,15,20041,669,18,645-660,65,1,0,1,3.5236968016084784,25930.0,645.0,15.0
1613,15,80942,513,18,610-635,17,1,0,1,4.308027687381413,16302.0,610.0,25.0
1614,15,38512,513,18,610-635,17,1,0,1,5.260818586658753,20105.8,610.0,25.0
1615,15,84051,513,18,610-635,17,0,0,1,3.7490366290177772,4382.4,610.0,25.0
1616,15,84051,513,18,610-635,17,1,0,1,4.4806996819098535,56826.0,610.0,25.0
1617,15,84051,513,18,610-635,59,1,0,1,3.182134406731931,23371.2,610.0,25.0
1618,15,2360,513,18,610-635,59,1,0,1,7.007467365991472,43934.4,610.0,25.0
1619,15,52160,513,18,610-635,17,0,0,1,4.706301643193267,2257.6,610.0,25.0
1620,15,52160,513,18,610-635,17,1,0,1,5.079625334938407,29274.0,610.0,25.0
1621,15,50486,513,18,610-635,59,1,0,1,2.5743175148559696,19908.8,610.0,25.0
1622,15,10376,513,18,610-635,9,1,0,0,9.902535098532447,29690.0,610.0,25.0
1623,15,10376,513,18,610-635,17,1,0,1,9.076125966440134,17932.2,610.0,25.0
1624,15,10376,513,18,610-635,59,1,0,1,11.648733900790399,78105.6,610.0,25.0
1625,15,93417,353,7,590-600,59,1,0,1,1.4401505502259604,11240.0,590.0,10.0
1626,15,13871,353,7,590-600,68,0,0,0,0.7007380494561878,8700.0,590.0,10.0
1627,15,13871,353,7,590-600,17,0,0,1,1.5100036798340901,5810.0,590.0,10.0
1628,15,13871,353,7,590-600,59,0,0,1,1.3932043757824035,3090.618,590.0,10.0
1629,15,71755,353,19,590-600,17,0,0,1,1.2656610729502293,1175.2,590.0,10.0
1630,15,71755,353,19,590-600,59,0,0,1,1.8075249618964335,2330.0,590.0,10.0
1631,15,51796,353,7,590-600,68,0,0,0,0.6442384288596025,1280.0,590.0,10.0
1632,15,26997,616,7,630-640,81,0,0,1,0.24187846878079783,1588.39,630.0,10.0
1633,15,41607,616,7,630-640,59,0,0,1,1.8621160782923873,6560.0,630.0,10.0
1634,15,89430,616,7,630-640,59,0,0,1,0.749897866046808,2860.0,630.0,10.0
1635,15,12574,616,7,630-640,87,1,0,0,1.4653289747747675,7987.07,630.0,10.0
1636,15,36918,616,7,630-640,17,0,0,1,2.158620164732064,8950.0,630.0,10.0
1637,15,16747,616,7,630-640,17,0,0,1,0.6667077211271272,2473.96,630.0,10.0
1638,15,72950,616,7,630-640,17,0,0,1,0.6692853140122446,2580.126,630.0,10.0
1639,15,32795,616,7,630-640,17,0,0,1,2.1995398112094993,4685.914,630.0,10.0
1640,15,32795,616,7,630-640,32,1,0,1,4.8682501123486475,36540.0,630.0,10.0
1641,15,32795,616,7,630-640,17,1,0,1,2.39549909422534,12140.0,630.0,10.0
1642,15,32795,616,7,630-640,59,1,0,1,3.8086489968234973,26800.0,630.0,10.0
1643,15,39311,616,7,630-640,17,0,0,1,1.3068809116449263,2166.055,630.0,10.0
1644,15,9474,616,7,630-640,68,0,0,0,0.09907976378008367,580.0,630.0,10.0
1645,15,85840,616,7,630-640,87,1,0,0,1.9290582675292849,15462.93,630.0,10.0
1646,15,58378,616,7,630-640,81,0,0,1,0.780732977066162,10260.0,630.0,10.0
1647,15,26725,616,7,630-640,87,0,0,0,0.6358135844789425,2750.0,630.0,10.0
1648,15,26725,616,7,630-640,68,0,0,0,0.12929409318154172,1990.0,630.0,10.0
1649,15,27922,616,7,630-640,81,0,0,1,1.0454741191581478,2271.61,630.0,10.0
1650,15,91752,616,7,630-640,17,0,0,1,0.7186722103196538,4540.0,630.0,10.0
1651,15,50441,737,7,620-640,17,0,0,1,1.5624363337102096,4435.4,620.0,20.0
1652,15,50441,737,7,620-640,59,0,0,1,1.2273065410541337,4660.0,620.0,20.0
1653,15,82023,737,7,620-640,17,0,0,1,5.640053705582159,2630.0,620.0,20.0
1654,15,82023,737,7,620-640,59,0,0,1,7.042421650977884,14640.0,620.0,20.0
1655,15,82023,737,7,620-640,81,0,0,1,4.74677100803812,6560.0,620.0,20.0
1656,15,79653,737,7,620-640,59,0,0,1,2.9419203270816943,7010.0,620.0,20.0
1657,15,70407,737,7,620-640,87,0,0,0,1.018749005260812,3090.0,620.0,20.0
1658,15,70407,737,7,620-640,17,0,0,1,0.871924005754364,2184.6,620.0,20.0
1659,15,2486,737,7,620-640,68,0,0,0,1.383215019056634,11100.0,620.0,20.0
1660,15,24195,737,7,620-640,87,0,0,0,1.0104789087222759,3520.0,620.0,20.0
1661,15,69387,737,7,620-640,87,0,0,0,0.5340287684996117,4070.0,620.0,20.0
1662,15,70539,737,7,620-640,59,0,0,1,2.662502854456817,8540.0,620.0,20.0
1663,15,67739,737,7,620-640,87,0,0,0,4.596289128599696,25430.0,620.0,20.0
1664,15,98164,737,7,620-640,68,0,0,0,0.4988723111220856,6680.0,620.0,20.0
1665,15,65256,737,7,620-640,59,0,0,1,0.7912859701548006,3030.0,620.0,20.0
1666,15,30423,715,15,600-630,17,0,0,1,0.9591142154391632,5600.0,600.0,30.0
1667,15,85203,715,15,600-630,59,1,0,1,0.7830290911021154,4460.2,600.0,30.0
1668,15,32681,715,15,600-630,68,0,0,0,0.5942725077616007,2178.0,600.0,30.0
1669,15,5142,715,15,600-630,17,1,0,1,0.31292439920339393,1463.4,600.0,30.0
1670,15,5142,715,15,600-630,52,1,0,1,0.782317850053232,3964.0,600.0,30.0
1671,15,5142,715,15,600-630,59,1,0,1,0.6136525679292486,1796.384,600.0,30.0
1672,15,95018,715,15,600-630,59,1,0,1,0.4620710628621049,2448.496,600.0,30.0
1673,15,77614,715,15,600-630,59,1,0,1,0.36379458697562767,2514.63,600.0,30.0
1674,15,44837,715,15,600-630,68,0,0,0,0.37846196547234856,1452.0,600.0,30.0
1675,15,98118,715,15,600-630,17,1,0,1,0.8837636941857552,3956.6,600.0,30.0
1676,15,98118,715,15,600-630,52,1,0,1,2.1310648213135974,15856.0,600.0,30.0
1677,15,98118,715,15,600-630,59,1,0,1,0.8618452585113098,4157.214,600.0,30.0
1678,15,22768,715,15,600-630,59,0,0,1,0.8394802117248279,4060.0,600.0,30.0
1679,15,64722,715,15,600-630,81,0,0,1,0.6286859574399712,1070.0,600.0,30.0
1680,15,34528,510,15,560-640,59,1,0,1,3.3516705518417838,6080.0,560.0,80.0
1681,15,18958,510,15,560-640,17,0,0,1,0.45346910343794994,1250.0,560.0,80.0
1682,15,4926,510,15,560-640,32,1,0,1,1.1779888049821234,5540.0,560.0,80.0
1683,15,52182,510,15,560-640,17,0,0,1,1.0663167405062899,1850.0,560.0,80.0
1684,15,70112,510,15,560-640,17,0,0,1,0.5868277696323818,670.0,560.0,80.0
1685,15,16864,510,15,560-640,32,0,0,1,12.181899109574626,16870.0,560.0,80.0
1686,15,16864,510,15,560-640,32,1,0,1,14.584581444757422,77220.0,560.0,80.0
1687,15,16864,510,15,560-640,59,1,0,1,16.072919913165933,64820.0,560.0,80.0
1688,15,90230,510,15,560-640,17,0,0,1,0.971426838816156,19366.18,560.0,80.0
1689,15,40352,510,15,560-640,32,1,0,1,0.33242474110453474,2750.0,560.0,80.0
1690,15,26055,510,15,560-640,17,0,0,1,0.4602309958587369,1543.89,560.0,80.0
1691,15,48667,510,15,560-640,17,1,0,1,0.6088800409684345,4691.412,560.0,80.0
1692,15,50864,510,15,560-640,17,0,0,1,0.9788605161772221,5200.0,560.0,80.0
1693,15,20082,510,15,560-640,17,0,0,1,1.6140542642743192,4890.6,560.0,80.0
1694,15,95311,510,15,560-640,17,0,0,1,0.7488439299615064,2519.4,560.0,80.0
1695,15,88040,510,15,560-640,92,0,0,0,0.5035486245142943,2570.0,560.0,80.0
1696,15,88040,510,15,560-640,17,0,0,1,3.3146897536146245,12780.0,560.0,80.0
1697,15,10838,510,15,560-640,17,0,0,1,0.46115178090656034,1583.82,560.0,80.0
1698,15,58478,510,15,560-640,17,1,0,1,0.18651184156045075,3911.7,560.0,80.0
1699,15,22294,510,15,560-640,17,0,0,1,0.46461799111666685,2100.0,560.0,80.0
1700,15,46205,510,15,560-640,17,0,0,1,0.7373507046847165,1830.0,560.0,80.0
1701,15,52441,510,15,560-640,17,1,0,1,0.258830613140737,1610.7,560.0,80.0
1702,15,41398,510,15,560-640,17,1,0,1,0.9399366418234869,7133.1,560.0,80.0
1703,15,40204,510,15,560-640,17,1,0,1,0.22952077392852893,1610.7,560.0,80.0
1704,15,14056,510,15,560-640,17,1,0,1,0.5279753458482648,1380.6,560.0,80.0
1705,15,55258,510,15,560-640,17,1,0,1,0.630469106298987,5522.4,560.0,80.0
1706,15,23006,510,15,560-640,17,1,0,1,0.5388174562746049,1840.8,560.0,80.0
1707,15,30946,510,15,560-640,17,1,0,1,1.0467821410496083,8131.2,560.0,80.0
1708,15,45347,510,15,560-640,17,1,0,1,0.21670342806688453,1697.388,560.0,80.0
1709,15,83363,510,15,560-640,17,1,0,1,0.5146823808641883,799.2,560.0,80.0
1710,15,75023,510,15,560-640,17,1,0,1,0.528902226794292,1420.8,560.0,80.0
1711,15,34922,510,15,560-640,9,1,0,0,1.2826464604023053,2240.0,560.0,80.0
1712,15,95678,144,15,600-640,17,0,0,1,13.636993478002701,132480.0,600.0,40.0
1713,15,95678,144,15,600-640,59,0,0,1,26.16531036005321,84090.0,600.0,40.0
1714,15,95678,144,15,600-640,52,1,0,1,3.8130160891430847,43250.0,600.0,40.0
1715,15,94649,144,15,600-640,81,0,0,1,2.44683125860594,2784.0,600.0,40.0
1716,15,11004,144,15,600-640,81,0,0,1,2.4104797091272547,1856.0,600.0,40.0
1717,15,59544,144,15,600-640,59,1,0,1,2.6215477818847908,17274.6,600.0,40.0
1718,15,85984,144,15,600-640,17,1,0,1,5.583572486646337,52260.0,600.0,40.0
1719,15,85984,144,15,600-640,59,1,0,1,7.311120848249856,46705.4,600.0,40.0
1720,15,28847,412,15,580-630,52,1,0,1,0.7162785989210065,4780.0,580.0,50.0
1721,15,18372,412,15,580-630,32,1,0,1,0.6830619215829268,13410.0,580.0,50.0
1722,15,33428,412,15,580-630,59,1,0,1,3.163742436988031,25358.4,580.0,50.0
1723,15,18103,412,15,580-630,59,1,0,1,2.3031636203561674,9490.0,580.0,50.0
1724,15,85414,412,15,580-630,17,1,0,1,2.78510386790446,3020.0,580.0,50.0
1725,15,85414,412,15,580-630,59,1,0,1,2.567126781971896,22540.8,580.0,50.0
1726,15,79188,412,15,580-630,59,1,0,1,3.7252463769189306,20662.4,580.0,50.0
1727,15,1190,412,15,580-630,59,1,0,1,2.815687555918995,20662.4,580.0,50.0
1728,15,70101,412,15,580-630,59,1,0,1,0.4678330250062836,4696.0,580.0,50.0
1729,15,70039,412,15,580-630,59,1,0,1,8.670841921686309,72387.7,580.0,50.0
1730,15,48849,412,15,580-630,59,1,0,1,2.187682720826054,19242.3,580.0,50.0
1731,15,65920,412,15,580-630,81,0,0,1,0.23406194224202465,1840.612,580.0,50.0
1732,15,55611,412,15,580-630,81,0,0,1,1.0026983461827004,6579.388,580.0,50.0
1733,15,81554,412,15,580-630,32,1,0,1,0.41543170325393136,3714.5,580.0,50.0
1734,15,16431,412,15,580-630,17,0,0,1,0.8067756892852491,390.0,580.0,50.0
1735,15,5462,412,15,580-630,81,0,0,1,0.4016567343947552,894.565,580.0,50.0
1736,15,28477,412,15,580-630,32,1,0,1,1.4578862316677383,6060.5,580.0,50.0
1737,15,52008,412,15,580-630,8,1,0,0,6.694259347220553,23125.788,580.0,50.0
1738,15,97942,412,15,580-630,68,0,0,0,2.811328217820258,10640.0,580.0,50.0
1739,15,97942,412,15,580-630,81,0,0,1,0.272572579169083,1360.0,580.0,50.0
1740,15,92556,412,15,580-630,32,1,0,1,1.295483437163445,9775.0,580.0,50.0
1741,15,25816,412,15,580-630,81,0,0,1,1.3689180671036447,3375.435,580.0,50.0
1742,15,5377,449,3,550-700,40,1,0,1,1.662741312765112,10955.659,550.0,150.0
1743,15,95372,449,15,550-700,52,0,0,1,1.0968915771494325,5600.0,550.0,150.0
1744,15,29743,449,15,550-700,52,0,0,1,0.47121582018453717,230.0,550.0,150.0
1745,15,29743,449,15,550-700,52,1,0,1,0.4867289716369004,2430.0,550.0,150.0
1746,15,38910,449,15,550-700,81,0,0,1,0.21369335736255823,8410.0,550.0,150.0
1747,15,80600,449,15,550-700,52,0,0,1,0.9340072866303307,3380.0,550.0,150.0
1748,15,86248,449,15,550-700,17,0,0,1,0.37619748958938865,4040.0,550.0,150.0
1749,15,78229,449,15,550-700,68,0,0,0,1.190822078488877,7920.0,550.0,150.0
1750,15,35233,449,15,550-700,87,0,0,0,0.4411145165669711,1260.0,550.0,150.0
1751,15,47235,449,15,550-700,68,0,0,0,0.20895840984683317,3010.0,550.0,150.0
1752,15,70721,449,15,550-700,15,1,0,1,2.7866660077089365,25150.0,550.0,150.0
1753,15,3016,449,15,550-700,17,0,0,1,0.6936922018644691,3650.0,550.0,150.0
1754,15,27150,449,15,550-700,59,0,0,1,0.7760038814417876,3420.0,550.0,150.0
1755,15,97695,449,15,550-700,52,0,0,1,0.388951872264851,3540.24,550.0,150.0
1756,15,71726,449,15,550-700,59,0,0,1,0.6605809488318071,3420.0,550.0,150.0
1757,15,51766,449,15,550-700,52,0,0,1,0.5209845556291283,3909.76,550.0,150.0
1758,15,20780,449,15,550-700,59,0,0,1,0.7615988163265687,5091.5,550.0,150.0
1759,15,17321,449,15,550-700,9,0,0,0,0.6548250063030945,2400.0,550.0,150.0
1760,15,17321,449,15,550-700,59,0,0,1,0.18210720918378687,898.5,550.0,150.0
1761,15,779,449,15,550-700,81,0,0,1,0.211281603666377,5190.0,550.0,150.0
1762,15,20457,449,15,550-700,59,0,0,1,1.359842968292605,851.7,550.0,150.0
1763,15,75236,449,15,550-700,59,0,0,1,1.3572671897960105,818.3,550.0,150.0
1764,15,28999,449,15,550-700,17,0,0,1,0.3753885216355806,3980.0,550.0,150.0
1765,15,53891,449,3,550-700,32,1,0,1,1.315972470745657,7484.74,550.0,150.0
1766,15,87539,449,12,550-700,59,1,0,1,0.32598407791576073,3552.0,550.0,150.0
1767,15,1395,449,15,550-700,81,0,0,1,0.20943307478688167,390.0,550.0,150.0
1768,15,9006,449,12,550-700,59,1,0,1,1.5666988226631604,8288.0,550.0,150.0
1769,15,75075,449,12,550-700,17,0,0,1,0.4612912725383039,840.0,550.0,150.0
1770,15,75075,449,12,550-700,17,1,0,1,0.4896623203719391,6760.0,550.0,150.0
1771,15,2309,449,3,550-700,52,1,0,1,0.3791851881479917,3678.0,550.0,150.0
1772,15,3579,449,12,550-700,32,1,0,1,-0.04389384913118401,469.382,550.0,150.0
1773,15,89426,449,3,550-700,32,1,0,1,0.38071186437639115,1744.325,550.0,150.0
1774,15,2913,449,3,550-700,52,1,0,1,2.322255929759349,20842.0,550.0,150.0
1775,15,49345,449,3,550-700,40,1,0,1,1.8269528018410661,6422.168,550.0,150.0
1776,15,49345,449,3,550-700,59,1,0,1,0.44943448959062743,540.12,550.0,150.0
1777,15,53259,254,3,640-690,68,0,0,0,1.04801697883699,1680.0,640.0,50.0
1778,15,53259,254,3,640-690,59,0,0,1,0.9942584268044428,1260.0,640.0,50.0
1779,15,92853,254,3,640-690,17,0,0,1,0.490895845832723,1396.8,640.0,50.0
1780,15,23974,254,12,640-690,59,0,0,1,0.5694315144191582,3850.0,640.0,50.0
1781,15,17434,254,3,640-690,17,0,0,1,0.24512158328191108,814.8,640.0,50.0
1782,15,24060,337,12,480,59,0,0,1,0.5647375130517867,1550.0,480.0,0.0
1783,15,20253,337,12,480,59,1,0,1,0.4332081003276957,3348.382,480.0,0.0
1784,15,32437,337,12,480,59,1,0,1,0.712277407075703,5241.618,480.0,0.0
1785,15,49034,759,12,480,59,0,0,1,1.0940652937326611,4511.689,480.0,0.0
1786,15,3032,759,12,480,59,0,0,1,0.21076763353848033,764.712,480.0,0.0
1787,15,24951,759,12,480,17,0,0,1,0.9693297894565871,5210.0,480.0,0.0
1788,15,70043,759,12,480,17,0,0,1,0.3365870708218421,1560.0,480.0,0.0
1789,15,72315,759,12,480,59,0,0,1,0.07279352426965736,313.599,480.0,0.0
1790,15,75402,759,12,480,59,0,0,1,0.5755597592065529,1780.0,480.0,0.0
1791,15,77069,885,12,500-700,59,0,0,1,2.374670019324584,12060.0,500.0,200.0
1792,15,3931,885,12,500-700,17,0,0,1,1.246754988633787,4960.0,500.0,200.0
1793,15,21119,885,3,500-700,17,0,0,1,0.3574134928140625,88.0,500.0,200.0
1794,15,21119,885,3,500-700,59,0,0,1,0.1827930277543497,397.8,500.0,200.0
1795,15,55370,885,3,500-700,17,0,0,1,0.8138432387599903,352.0,500.0,200.0
1796,15,35888,885,3,500-700,59,0,0,1,1.0156776561112726,1679.6,500.0,200.0
1797,15,27166,885,3,500-700,59,0,0,1,0.09252816925176059,44.2,500.0,200.0
1798,15,5638,885,3,500-700,59,0,0,1,0.7037809976151306,1105.0,500.0,200.0
1799,15,1777,885,3,500-700,59,0,0,1,0.2933217644919917,486.2,500.0,200.0
1800,15,30936,885,3,500-700,59,0,0,1,0.36844329999108844,707.2,500.0,200.0
1801,15,17422,885,3,500-700,17,0,0,1,0.280077092699936,698.4,500.0,200.0
1802,15,47258,86,12,475-490,40,1,0,1,3.036025023340907,16630.0,475.0,15.0
1803,15,59598,86,12,475-490,32,0,0,1,0.07156087536525367,650.0,475.0,15.0
1804,15,62301,86,12,475-490,17,0,0,1,0.14776423399401034,1940.0,475.0,15.0
1805,15,29831,86,12,475-490,59,0,0,1,0.4959968678300484,667.8,475.0,15.0
1806,15,71533,86,12,475-490,59,1,0,1,1.2249178404818137,13210.0,475.0,15.0
1807,15,9734,86,12,475-490,52,0,0,1,0.1647288035309366,1360.8,475.0,15.0
1808,15,76837,86,12,475-490,52,0,0,1,0.16368796515327427,655.2,475.0,15.0
1809,15,76974,86,12,475-490,52,0,0,1,0.16346863123638644,504.0,475.0,15.0
1810,15,35284,86,12,475-490,59,0,0,1,0.8177235660715905,4250.0,475.0,15.0
1811,15,63364,86,12,475-490,52,0,0,1,0.16660806561259617,2520.0,475.0,15.0
1812,15,18094,86,12,475-490,59,0,0,1,0.15028384365859765,283.287,475.0,15.0
1813,15,18094,86,12,475-490,59,1,0,1,0.14225722850620875,640.844,475.0,15.0
1814,15,75428,86,12,475-490,59,0,0,1,0.3025947512139857,849.594,475.0,15.0
1815,15,75428,86,12,475-490,59,1,0,1,0.30561265745913185,1921.928,475.0,15.0
1816,15,55260,86,12,475-490,59,0,0,1,0.48519909536648115,1147.04,475.0,15.0
1817,15,66349,86,12,475-490,59,0,0,1,0.07515458903375676,214.856,475.0,15.0
1818,15,97845,86,12,475-490,59,0,0,1,0.38229436249673776,592.2,475.0,15.0
1819,15,200,86,12,475-490,59,0,0,1,0.3634639166433175,778.104,475.0,15.0
1820,15,54133,86,12,475-490,17,0,0,1,0.14156568579154394,250.0,475.0,15.0
1821,15,9594,86,15,475-490,59,0,0,1,0.14376085885506368,431.2,475.0,15.0
1822,15,44355,86,3,475-490,59,0,0,1,0.17572455177958618,509.6,475.0,15.0
1823,15,17034,86,12,475-490,59,0,0,1,0.7871866566857988,2979.2,475.0,15.0
1824,15,74722,86,12,475-490,59,0,0,1,0.6550268013428193,1720.0,475.0,15.0
1825,15,77616,86,12,475-490,17,0,0,1,0.6144433026848757,1610.0,475.0,15.0
1826,15,16282,86,12,475-490,59,0,0,1,0.7994136076508808,1537.119,475.0,15.0
1827,15,16282,86,12,475-490,59,1,0,1,0.7613456180802912,3477.228,475.0,15.0
1828,15,23630,86,12,475-490,17,0,0,1,1.558440365629236,8456.4,475.0,15.0
1829,15,21215,86,12,475-490,17,0,0,1,0.21702208401455064,1263.6,475.0,15.0
1830,15,74004,86,12,475-490,52,0,0,1,0.36745188489790637,7280.0,475.0,15.0
1831,15,35719,86,12,475-490,40,0,0,1,0.8795287173607832,6220.0,475.0,15.0
1832,15,23812,86,12,475-490,59,0,0,1,0.3059629423443146,2470.0,475.0,15.0
1833,15,22976,757,12,460-480,32,1,0,1,2.0488079849363676,17250.0,460.0,20.0
1834,15,30295,757,12,460-480,87,0,0,0,0.351148190156977,4650.0,460.0,20.0
1835,15,54397,757,12,460-480,87,0,0,0,0.09844578967233901,989.88,460.0,20.0
1836,15,2874,757,12,460-480,87,0,0,0,0.07139986831727628,1187.856,460.0,20.0
1837,15,15443,757,12,460-480,87,0,0,0,0.3737171686622865,3662.264,460.0,20.0
1838,15,91251,757,12,460-480,59,0,0,1,1.0398829756110735,1975.0,460.0,20.0
1839,15,81717,757,12,460-480,17,0,0,1,0.26827799785207257,2260.0,460.0,20.0
1840,15,8982,757,12,460-480,17,1,0,1,0.6728774554752568,5480.0,460.0,20.0
1841,15,39816,757,12,460-480,40,0,0,1,0.20102577961822693,490.0,460.0,20.0
1842,15,54823,757,12,460-480,59,0,0,1,0.7932937527565378,5530.0,460.0,20.0
1843,15,72878,757,12,460-480,17,0,0,1,0.16167027244707366,770.0,460.0,20.0
1844,15,17068,757,12,460-480,68,0,0,0,0.28365759407138286,3240.0,460.0,20.0
1845,15,88632,757,12,460-480,17,0,0,1,0.16463864687993907,1450.0,460.0,20.0
1846,15,13305,757,12,460-480,17,0,0,1,0.17200897210622157,3010.0,460.0,20.0
1847,15,20186,757,12,460-480,17,0,0,1,0.16847328496880598,2292.2,460.0,20.0
1848,15,45533,757,12,460-480,17,0,0,1,0.16200597982176757,847.8,460.0,20.0
1849,15,75464,757,12,460-480,81,0,0,1,1.2045395017208498,2230.0,460.0,20.0
1850,15,95961,757,12,460-480,17,0,0,1,0.16361903368136754,1220.0,460.0,20.0
1851,15,12970,757,12,460-480,17,0,0,1,0.5972831254465569,1830.0,460.0,20.0
1852,15,91543,757,12,460-480,32,0,0,1,0.1771339888923208,991.8,460.0,20.0
1853,15,5380,757,12,460-480,32,0,0,1,0.1926977334877003,4228.2,460.0,20.0
1854,15,26831,757,12,460-480,17,1,0,1,0.23805152318973027,1315.14,460.0,20.0
