CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF
16,290,45,11,650-660,7,1,1,2,0.0,10460.0,650,10
16,291,45,11,650-660,7,2,1,2,0.0,4310.0,650,10
16,955,45,11,650-660,7,2,1,2,0.0,2950.0,650,10
16,292,45,11,650-660,5,2,1,1,0.0,8988.0,650,10
16,293,45,11,650-660,5,2,1,1,0.0,6741.0,650,10
16,294,45,11,650-660,5,2,1,1,0.0,6741.0,650,10
16,295,45,11,650-660,5,2,1,1,0.0,35900.0,650,10
16,296,46,12,630-640,2,1,1,1,0.0,6260.0,630,10
16,297,46,12,630-640,4,2,1,1,0.0,2622.6,630,10
16,297,46,12,630-640,4,1,1,1,0.0,7179.6,630,10
16,298,46,12,630-640,7,1,1,2,0.0,1590.0,630,10
16,298,46,12,630-640,5,1,1,1,0.0,34969.0,630,10
16,299,46,12,630-640,5,1,1,1,0.0,28611.0,630,10
16,300,46,12,630-640,4,2,1,1,0.0,2284.2,630,10
16,300,46,12,630-640,4,1,1,1,0.0,6253.2,630,10
16,301,46,12,630-640,4,2,1,1,0.0,3610.0,630,10
16,302,46,12,630-640,5,2,1,1,0.0,7090.0,630,10
16,303,46,12,630-640,7,2,1,2,0.0,3360.0,630,10
16,304,46,12,630-640,2,1,1,1,0.0,11600.0,630,10
16,304,46,12,630-640,1,1,1,1,0.0,32441.604,630,10
16,304,46,12,630-640,8,1,1,1,0.0,4430.0,630,10
16,305,46,12,630-640,13,2,1,2,0.0,8660.0,630,10
16,305,46,12,630-640,9,1,1,2,0.0,6770.0,630,10
16,305,46,12,630-640,1,1,1,1,0.0,20078.396,630,10
16,306,46,12,630-640,5,2,1,1,0.0,9830.0,630,10
16,307,46,12,630-640,4,2,1,1,0.0,3553.2,630,10
16,307,46,12,630-640,4,1,1,1,0.0,9727.2,630,10
16,308,47,12,630-670,4,2,1,1,0.0,8457.656,630,40
16,309,47,12,630-670,4,2,1,1,0.0,1393.0,630,40
16,310,47,12,630-670,4,2,1,1,0.0,12537.0,630,40
16,1028,47,12,630-670,7,2,1,2,0.0,1428.232,630,40
16,1029,47,12,630-670,13,2,1,2,0.0,5220.0,630,40
16,311,47,12,630-670,5,2,1,1,0.0,32270.0,630,40
16,312,47,12,630-670,5,2,1,1,0.0,8470.0,630,40
16,313,47,12,630-670,7,2,1,2,0.0,20600.0,630,40
16,313,47,12,630-670,5,2,1,1,0.0,4280.0,630,40
16,1030,47,12,630-670,9,2,1,2,0.0,13489.848,630,40
16,956,47,12,630-670,3,2,1,1,0.0,5830.0,630,40
16,956,47,12,630-670,3,1,1,1,0.0,8070.0,630,40
16,314,47,12,630-670,9,2,1,2,0.0,1209.0,630,40
16,1031,47,12,630-670,7,2,1,2,0.0,697.725,630,40
16,1031,47,12,630-670,9,2,1,2,0.0,1446.66,630,40
16,957,47,12,630-670,4,2,1,1,0.0,14496.6,630,40
16,315,47,12,630-670,9,2,1,2,0.0,6530.0,630,40
16,315,47,12,630-670,4,2,1,1,0.0,11590.0,630,40
16,316,47,12,630-670,7,2,1,2,0.0,7430.0,630,40
16,316,47,12,630-670,9,2,1,2,0.0,1891.0,630,40
16,316,47,12,630-670,5,2,1,1,0.0,7650.0,630,40
16,317,47,12,630-670,10,1,1,2,0.0,3310.0,630,40
16,318,47,12,630-670,5,2,1,1,0.0,10440.0,630,40
16,958,47,12,630-670,4,2,1,1,0.0,3165.744,630,40
16,319,47,12,630-670,8,2,1,1,0.0,4110.0,630,40
16,319,47,12,630-670,5,2,1,1,0.0,6170.0,630,40
16,319,47,12,630-670,3,2,1,1,0.0,3210.0,630,40
16,320,47,12,630-670,5,2,1,1,0.0,2530.0,630,40
16,321,48,12,700,5,2,1,1,0.0,10740.0,700,0
16,322,48,9,700,5,2,1,1,0.0,4060.0,700,0
16,323,48,13,700,5,2,1,1,0.0,7200.0,700,0
16,324,49,11,635,5,2,1,1,0.0,17460.0,635,0
16,324,49,11,635,2,1,1,1,0.0,5200.0,635,0
16,324,49,11,635,10,1,1,2,0.0,8750.0,635,0
16,325,49,11,635,2,1,1,1,0.0,33440.0,635,0
16,325,49,11,635,5,1,1,1,0.0,13740.0,635,0
16,326,49,11,635,2,1,1,1,0.0,5181.498,635,0
16,327,49,11,635,2,1,1,1,0.0,2070.664,635,0
16,328,49,11,635,4,1,1,1,0.0,9671.2,635,0
16,328,49,11,635,5,1,1,1,0.0,21908.0,635,0
16,329,49,11,635,2,1,1,1,0.0,7082.832,635,0
16,330,49,11,635,2,1,1,1,0.0,17174.9,635,0
16,330,49,11,635,4,1,1,1,0.0,12308.8,635,0
16,330,49,11,635,5,1,1,1,0.0,32862.0,635,0
16,331,49,11,635,7,2,1,2,0.0,880.0,635,0
16,331,49,11,635,4,2,1,1,0.0,4170.0,635,0
16,1032,49,11,635,2,1,1,1,0.0,16870.106,635,0
16,332,49,11,635,4,2,1,1,0.0,11900.0,635,0
16,333,50,11,645-660,5,1,1,1,0.0,22156.698,645,15
16,334,50,11,645-660,5,1,1,1,0.0,77783.302,645,15
16,334,50,11,645-660,17,1,1,1,0.0,41050.0,645,15
16,336,51,11,610-635,4,1,1,1,0.0,29334.69,610,25
16,337,51,11,610-635,4,1,1,1,0.0,36115.31,610,25
16,338,51,11,610-635,5,1,1,1,0.0,10843.2,610,25
16,339,51,11,610-635,5,1,1,1,0.0,31010.4,610,25
16,341,51,11,610-635,5,1,1,1,0.0,9236.8,610,25
16,342,51,11,610-635,10,1,1,2,0.0,24140.0,610,25
16,342,51,11,610-635,5,1,1,1,0.0,55129.6,610,25
16,343,52,8,590-600,5,1,1,1,0.0,11840.0,590,10
16,344,52,8,590-600,9,2,1,2,0.0,8030.0,590,10
16,344,52,8,590-600,4,2,1,1,0.0,4820.0,590,10
16,344,52,8,590-600,5,2,1,1,0.0,4630.0,590,10
16,345,52,13,590-600,5,2,1,1,0.0,5630.0,590,10
16,346,52,8,590-600,9,2,1,2,0.0,680.0,590,10
16,348,53,8,630-640,5,2,1,1,0.0,7380.0,630,10
16,351,53,8,630-640,4,2,1,1,0.0,10330.0,630,10
16,354,53,8,630-640,2,1,1,1,0.0,39820.0,630,10
16,354,53,8,630-640,4,1,1,1,0.0,11000.0,630,10
16,354,53,8,630-640,5,1,1,1,0.0,24740.0,630,10
16,355,53,8,630-640,4,2,1,1,0.0,4540.0,630,10
16,356,53,8,630-640,9,2,1,2,0.0,510.0,630,10
16,1033,53,8,630-640,7,1,1,2,0.0,3870.734,630,10
16,357,53,8,630-640,3,2,1,1,0.0,7123.375,630,10
16,357,53,8,630-640,7,1,1,2,0.0,17269.266,630,10
16,358,53,8,630-640,3,2,1,1,0.0,5126.625,630,10
16,359,53,8,630-640,7,2,1,2,0.0,5040.0,630,10
16,360,53,8,630-640,3,2,1,1,0.0,5670.0,630,10
16,959,53,8,630-640,4,2,1,1,0.0,4300.0,630,10
16,362,54,8,620-640,4,2,1,1,0.0,5339.9,620,20
16,362,54,8,620-640,5,2,1,1,0.0,6070.0,620,20
16,363,54,8,620-640,4,2,1,1,0.0,3750.0,620,20
16,363,54,8,620-640,5,2,1,1,0.0,8610.0,620,20
16,363,54,8,620-640,3,2,1,1,0.0,4580.0,620,20
16,364,54,8,620-640,5,2,1,1,0.0,10480.0,620,20
16,366,54,8,620-640,7,2,1,2,0.0,3440.0,620,20
16,366,54,8,620-640,4,2,1,1,0.0,2630.1,620,20
16,369,54,8,620-640,9,2,1,2,0.0,9780.0,620,20
16,370,54,8,620-640,7,2,1,2,0.0,3530.0,620,20
16,371,54,8,620-640,7,2,1,2,0.0,3670.0,620,20
16,372,54,8,620-640,5,2,1,1,0.0,11850.0,620,20
16,373,54,8,620-640,7,2,1,2,0.0,23230.0,620,20
16,374,54,8,620-640,9,2,1,2,0.0,5800.0,620,20
16,375,54,8,620-640,5,2,1,1,0.0,4770.0,620,20
16,376,55,10,600-630,4,2,1,1,0.0,4780.0,600,30
16,377,55,10,600-630,5,1,1,1,0.0,4729.9,600,30
16,378,55,10,600-630,9,2,1,2,0.0,3756.0,600,30
16,379,55,10,600-630,4,1,1,1,0.0,1196.1,600,30
16,379,55,10,600-630,8,1,1,1,0.0,2786.0,600,30
16,379,55,10,600-630,5,1,1,1,0.0,1905.008,600,30
16,380,55,10,600-630,5,1,1,1,0.0,2598.183,600,30
16,381,55,10,600-630,5,1,1,1,0.0,2666.685,600,30
16,382,55,10,600-630,9,2,1,2,0.0,2504.0,600,30
16,383,55,10,600-630,4,1,1,1,0.0,3233.9,600,30
16,383,55,10,600-630,8,1,1,1,0.0,11144.0,600,30
16,383,55,10,600-630,5,1,1,1,0.0,4410.224,600,30
16,384,55,10,600-630,5,2,1,1,0.0,3640.0,600,30
16,385,55,10,600-630,3,2,1,1,0.0,2660.0,600,30
16,387,56,10,560-640,5,1,1,1,0.0,7280.0,560,80
16,390,56,10,560-640,4,2,1,1,0.0,540.0,560,80
16,391,56,10,560-640,2,1,1,1,0.0,5510.0,560,80
16,392,56,10,560-640,4,2,1,1,0.0,2430.0,560,80
16,394,56,10,560-640,4,2,1,1,0.0,260.0,560,80
16,395,56,10,560-640,2,1,1,1,0.0,33079.527,560,80
16,396,56,10,560-640,4,2,1,1,0.0,18145.972,560,80
16,397,56,10,560-640,2,1,1,1,0.0,3810.0,560,80
16,398,56,10,560-640,4,2,1,1,0.0,1555.0,560,80
16,399,56,10,560-640,4,1,1,1,0.0,2555.721,560,80
16,400,56,10,560-640,4,2,1,1,0.0,4480.0,560,80
16,1034,56,10,560-640,1,1,1,1,0.0,14770.0,560,80
16,1034,56,10,560-640,8,1,1,1,0.0,36997.695,560,80
16,401,56,10,560-640,4,2,1,1,0.0,6223.8,560,80
16,402,56,10,560-640,4,2,1,1,0.0,3206.2,560,80
16,403,56,10,560-640,18,2,1,2,0.0,1260.0,560,80
16,403,56,10,560-640,4,2,1,1,0.0,10000.0,560,80
16,404,56,10,560-640,4,2,1,1,0.0,1484.028,560,80
16,405,56,10,560-640,4,1,1,1,0.0,5074.5,560,80
16,406,56,10,560-640,4,2,1,1,0.0,1320.0,560,80
16,407,56,10,560-640,4,2,1,1,0.0,600.0,560,80
16,408,56,10,560-640,4,1,1,1,0.0,2089.5,560,80
16,409,56,10,560-640,4,1,1,1,0.0,9253.5,560,80
16,410,56,10,560-640,4,1,1,1,0.0,2089.5,560,80
16,411,56,10,560-640,4,1,1,1,0.0,1791.0,560,80
16,412,56,10,560-640,4,1,1,1,0.0,7164.0,560,80
16,413,56,10,560-640,4,1,1,1,0.0,2388.0,560,80
16,415,56,10,560-640,4,1,1,1,0.0,4429.6,560,80
16,416,56,10,560-640,4,1,1,1,0.0,924.679,560,80
16,417,56,10,560-640,4,1,1,1,0.0,604.8,560,80
16,418,56,10,560-640,4,1,1,1,0.0,1075.2,560,80
16,419,56,10,560-640,10,1,1,2,0.0,8220.0,560,80
16,420,57,10,600-640,4,2,1,1,0.0,106050.0,600,40
16,420,57,10,600-640,5,2,1,1,0.0,97980.0,600,40
16,420,57,10,600-640,8,1,1,1,0.0,29152.305,600,40
16,423,57,10,600-640,5,1,1,1,0.0,24174.72,600,40
16,424,57,10,600-640,2,1,1,1,0.0,32050.473,600,40
16,424,57,10,600-640,4,1,1,1,0.0,33690.0,600,40
16,424,57,10,600-640,5,1,1,1,0.0,28959.3,600,40
16,425,58,10,580-630,8,1,1,1,0.0,3772.431,580,50
16,426,58,10,580-630,2,1,1,1,0.0,11620.0,580,50
16,428,58,10,580-630,5,1,1,1,0.0,13110.0,580,50
16,429,58,10,580-630,4,1,1,1,0.0,2190.0,580,50
16,429,58,10,580-630,5,1,1,1,0.0,35712.292,580,50
16,430,58,10,580-630,5,1,1,1,0.0,28755.352,580,50
16,431,58,10,580-630,5,1,1,1,0.0,27137.0,580,50
16,432,58,10,580-630,5,1,1,1,0.0,7075.356,580,50
16,433,58,10,580-630,5,1,1,1,0.0,68676.91,580,50
16,434,58,10,580-630,5,1,1,1,0.0,18089.07,580,50
16,961,58,10,580-630,3,2,1,1,0.0,2923.675,580,50
16,962,58,10,580-630,3,2,1,1,0.0,11166.325,580,50
16,435,58,10,580-630,2,1,1,1,0.0,8719.326,580,50
16,436,58,10,580-630,3,2,1,1,0.0,1399.46,580,50
16,437,58,10,580-630,2,1,1,1,0.0,12250.674,580,50
16,438,58,10,580-630,15,1,1,2,0.0,53304.84,580,50
16,439,58,10,580-630,9,2,1,2,0.0,6350.0,580,50
16,441,58,10,580-630,3,2,1,1,0.0,5280.54,580,50
16,964,59,3,550-700,6,1,1,1,0.0,6584.578,550,150
16,442,59,10,550-700,8,2,1,1,0.0,7960.0,550,150
16,965,59,10,550-700,8,2,1,1,0.0,420.0,550,150
16,965,59,10,550-700,8,1,1,1,0.0,2390.0,550,150
16,444,59,10,550-700,3,2,1,1,0.0,7030.0,550,150
16,966,59,10,550-700,8,2,1,1,0.0,6260.0,550,150
16,445,59,10,550-700,4,2,1,1,0.0,2950.0,550,150
16,446,59,10,550-700,9,2,1,2,0.0,8030.0,550,150
16,447,59,10,550-700,7,2,1,2,0.0,1320.0,550,150
16,448,59,10,550-700,9,2,1,2,0.0,3030.0,550,150
16,449,59,10,550-700,12,1,1,1,0.0,22190.0,550,150
16,967,59,10,550-700,4,2,1,1,0.0,3220.0,550,150
16,450,59,10,550-700,5,2,1,1,0.0,3795.0,550,150
16,968,59,10,550-700,8,2,1,1,0.0,1963.3,550,150
16,451,59,10,550-700,5,2,1,1,0.0,3795.0,550,150
16,452,59,10,550-700,8,2,1,1,0.0,4806.7,550,150
16,969,59,10,550-700,5,2,1,1,0.0,4326.5,550,150
16,453,59,10,550-700,10,2,1,2,0.0,2460.0,550,150
16,453,59,10,550-700,5,2,1,1,0.0,763.5,550,150
16,454,59,10,550-700,3,2,1,1,0.0,4780.0,550,150
16,970,59,10,550-700,5,2,1,1,0.0,5415.0,550,150
16,971,59,10,550-700,5,2,1,1,0.0,5415.0,550,150
16,455,59,10,550-700,5,2,1,1,0.0,3530.0,550,150
16,457,59,3,550-700,2,1,1,1,0.0,3961.26,550,150
16,458,59,14,550-700,5,1,1,1,0.0,2439.0,550,150
16,460,59,14,550-700,5,1,1,1,0.0,5691.0,550,150
16,461,59,14,550-700,4,1,1,1,0.0,4670.0,550,150
16,972,59,3,550-700,8,1,1,1,0.0,579.0,550,150
16,463,59,14,550-700,2,1,1,1,0.0,248.418,550,150
16,973,59,3,550-700,2,1,1,1,0.0,923.175,550,150
16,464,59,3,550-700,8,1,1,1,0.0,3281.0,550,150
16,465,59,3,550-700,6,1,1,1,0.0,3859.856,550,150
16,465,59,3,550-700,5,1,1,1,0.0,295.47,550,150
16,466,60,3,640-690,5,2,1,1,0.0,520.0,640,50
16,467,60,3,640-690,4,2,1,1,0.0,897.6,640,50
16,468,60,14,640-690,5,2,1,1,0.0,3090.0,640,50
16,469,60,3,640-690,4,2,1,1,0.0,523.6,640,50
16,471,61,14,480,5,2,1,1,0.0,1190.0,480,0
16,473,61,14,480,5,1,1,1,0.0,2241.35,480,0
16,474,61,14,480,5,1,1,1,0.0,3508.65,480,0
16,1035,61,14,480,9,2,1,2,0.0,11479.944,480,0
16,475,62,14,480,5,2,1,1,0.0,4600.47,480,0
16,476,62,14,480,5,2,1,1,0.0,779.76,480,0
16,479,62,14,480,4,2,1,1,0.0,6340.0,480,0
16,480,62,14,480,4,2,1,1,0.0,2310.0,480,0
16,481,62,14,480,5,2,1,1,0.0,319.77,480,0
16,483,62,14,480,5,2,1,1,0.0,2510.0,480,0
16,487,63,14,500-700,5,2,1,1,0.0,7010.0,500,200
16,488,63,14,500-700,4,2,1,1,0.0,5060.0,500,200
16,489,63,3,500-700,4,2,1,1,0.0,400.0,500,200
16,489,63,3,500-700,5,2,1,1,0.0,487.8,500,200
16,490,63,3,500-700,4,2,1,1,0.0,1600.0,500,200
16,491,63,3,500-700,5,2,1,1,0.0,2059.6,500,200
16,974,63,3,500-700,5,2,1,1,0.0,54.2,500,200
16,492,63,3,500-700,5,2,1,1,0.0,1355.0,500,200
16,493,63,3,500-700,5,2,1,1,0.0,596.2,500,200
16,494,63,3,500-700,5,2,1,1,0.0,867.2,500,200
16,495,63,3,500-700,4,2,1,1,0.0,448.8,500,200
16,497,64,14,475-490,6,2,1,1,0.0,516.372,475,15
16,497,64,14,475-490,6,1,1,1,0.0,10362.33,475,15
16,498,64,14,475-490,2,2,1,1,0.0,540.0,475,15
16,499,64,14,475-490,4,2,1,1,0.0,1210.0,475,15
16,500,64,14,475-490,5,2,1,1,0.0,704.9,475,15
16,502,64,14,475-490,5,1,1,1,0.0,7340.0,475,15
16,506,64,14,475-490,5,2,1,1,0.0,3800.0,475,15
16,508,64,14,475-490,5,1,1,1,0.0,1071.61,475,15
16,509,64,14,475-490,5,1,1,1,0.0,3213.82,475,15
16,510,64,14,475-490,5,2,1,1,0.0,2412.0,475,15
16,511,64,14,475-490,5,2,1,1,0.0,451.8,475,15
16,512,64,14,475-490,5,2,1,1,0.0,625.1,475,15
16,513,64,14,475-490,5,2,1,1,0.0,1636.2,475,15
16,515,64,14,475-490,4,2,1,1,0.0,780.0,475,15
16,516,64,10,475-490,5,2,1,1,0.0,1096.8,475,15
16,518,64,14,475-490,5,2,1,1,0.0,3473.2,475,15
16,519,64,14,475-490,5,2,1,1,0.0,2610.0,475,15
16,520,64,14,475-490,5,1,1,1,0.0,5814.57,475,15
16,1036,64,14,475-490,6,2,1,1,0.0,223.628,475,15
16,1036,64,14,475-490,6,1,1,1,0.0,4487.67,475,15
16,521,64,14,475-490,4,2,1,1,0.0,4863.3,475,15
16,522,64,14,475-490,4,2,1,1,0.0,726.7,475,15
16,523,64,14,475-490,8,2,1,1,0.0,4020.0,475,15
16,976,64,14,475-490,6,1,1,1,0.0,11460.0,475,15
16,525,64,14,475-490,5,2,1,1,0.0,4400.0,475,15
16,526,65,14,460-480,2,1,1,1,0.0,11450.0,460,20
16,528,65,14,460-480,7,2,1,2,0.0,1280.0,460,20
16,529,65,14,460-480,7,2,1,2,0.0,555.96,460,20
16,530,65,14,460-480,7,2,1,2,0.0,667.152,460,20
16,531,65,14,460-480,7,2,1,2,0.0,2056.888,460,20
16,532,65,14,460-480,5,2,1,1,0.0,975.0,460,20
16,533,65,14,460-480,4,2,1,1,0.0,1295.0,460,20
16,534,65,14,460-480,4,1,1,1,0.0,3650.0,460,20
16,539,65,14,460-480,5,2,1,1,0.0,2850.0,460,20
16,541,65,14,460-480,9,2,1,2,0.0,1880.0,460,20
16,542,65,14,460-480,4,2,1,1,0.0,990.0,460,20
16,543,65,14,460-480,4,2,1,1,0.0,2450.0,460,20
16,544,65,14,460-480,4,2,1,1,0.0,3029.5,460,20
16,545,65,14,460-480,4,2,1,1,0.0,1120.5,460,20
16,546,65,14,460-480,3,2,1,1,0.0,4070.0,460,20
16,547,65,14,460-480,4,2,1,1,0.0,1188.0,460,20
16,548,65,14,460-480,4,2,1,1,0.0,1782.0,460,20
16,549,65,14,460-480,2,2,1,1,0.0,1088.7,460,20
16,550,65,14,460-480,2,2,1,1,0.0,4641.3,460,20
16,551,65,14,460-480,4,2,1,1,0.0,350.52,460,20
16,551,65,14,460-480,4,1,1,1,0.0,673.44,460,20
16,552,65,14,460-480,4,2,1,1,0.0,864.108,460,20
16,552,65,14,460-480,4,1,1,1,0.0,1660.176,460,20
16,553,65,14,460-480,4,2,1,1,0.0,2110.0,460,20
16,1037,65,14,460-480,12,2,1,1,0.0,340.0,460,20
16,1038,65,14,460-480,12,2,1,1,0.0,510.0,460,20
16,556,66,13,500-550,5,2,1,1,0.0,3150.0,500,50
16,977,66,13,500-550,4,2,1,1,0.0,830.0,500,50
16,557,66,14,500-550,3,2,1,1,0.0,98.9,500,50
16,558,66,13,500-550,9,2,1,2,0.0,8330.0,500,50
16,559,66,14,500-550,3,2,1,1,0.0,629.556,500,50
16,560,66,14,500-550,3,2,1,1,0.0,191.544,500,50
16,561,67,14,570-640,5,2,1,1,0.0,975.0,570,70
16,562,67,8,570-640,2,1,1,1,0.0,8986.061,570,70
16,563,67,8,570-640,8,1,1,1,0.0,3421.6,570,70
16,564,67,8,570-640,8,1,1,1,0.0,10020.4,570,70
16,565,67,8,570-640,8,1,1,1,0.0,6354.4,570,70
16,566,67,8,570-640,2,1,1,1,0.0,23140.0,570,70
16,567,67,8,570-640,8,1,1,1,0.0,4643.6,570,70
16,568,67,8,570-640,2,1,1,1,0.0,11685.563,570,70
16,569,68,14,550-630,5,2,1,1,0.0,4192.0,550,80
16,570,68,14,550-630,5,2,1,1,0.0,1572.0,550,80
16,571,68,8,550-630,7,2,1,2,0.0,863.5,550,80
16,571,68,8,550-630,4,2,1,1,0.0,1136.0,550,80
16,572,68,8,550-630,9,2,1,2,0.0,2445.714,550,80
16,573,68,8,550-630,5,2,1,1,0.0,1050.0,550,80
16,574,68,8,550-630,9,2,1,2,0.0,900.0,550,80
16,575,68,8,550-630,9,2,1,2,0.0,2402.858,550,80
16,575,68,8,550-630,4,2,1,1,0.0,1500.0,550,80
16,576,68,8,550-630,5,1,1,1,0.0,2920.3,550,80
16,577,68,8,550-630,4,2,1,1,0.0,284.0,550,80
16,578,68,8,550-630,5,1,1,1,0.0,1873.4,550,80
16,579,68,8,550-630,5,1,1,1,0.0,716.3,550,80
16,580,68,8,550-630,4,2,1,1,0.0,2210.0,550,80
16,580,68,8,550-630,5,2,1,1,0.0,3110.0,550,80
16,583,68,8,550-630,9,2,1,2,0.0,4891.428,550,80
16,584,68,8,550-630,5,2,1,1,0.0,1860.0,550,80
16,585,68,8,550-630,7,2,1,2,0.0,706.5,550,80
16,1039,68,8,550-630,10,2,1,2,0.0,2130.0,550,80
16,586,68,8,550-630,5,2,1,1,0.0,4454.0,550,80
16,587,68,8,550-630,5,2,1,1,0.0,917.0,550,80
16,588,68,8,550-630,8,1,1,1,0.0,7510.0,550,80
16,589,68,8,550-630,5,2,1,1,0.0,3230.0,550,80
16,590,68,10,550-630,5,2,1,1,0.0,3501.0,550,80
16,591,68,8,550-630,5,2,1,1,0.0,393.0,550,80
16,592,68,8,550-630,5,2,1,1,0.0,393.0,550,80
16,593,68,8,550-630,5,2,1,1,0.0,524.0,550,80
16,594,68,8,550-630,5,2,1,1,0.0,655.0,550,80
16,595,68,8,550-630,5,2,1,1,0.0,2840.0,550,80
16,596,68,8,550-630,9,2,1,2,0.0,2060.0,550,80
16,598,69,10,570-580,4,2,1,1,0.0,1555.0,570,10
16,599,69,8,570-580,4,2,1,1,0.0,2680.0,570,10
16,600,69,10,570-580,5,2,1,1,0.0,4390.4,570,10
16,601,69,10,570-580,2,1,1,1,0.0,25160.0,570,10
16,601,69,10,570-580,5,1,1,1,0.0,34250.0,570,10
16,602,69,8,570-580,4,1,1,1,0.0,3070.0,570,10
16,603,69,10,570-580,3,2,1,1,0.0,1900.0,570,10
16,604,69,10,570-580,4,2,1,1,0.0,1325.372,570,10
16,604,69,10,570-580,4,1,1,1,0.0,2546.384,570,10
16,605,69,8,570-580,9,2,1,2,0.0,10700.0,570,10
16,1040,69,10,570-580,4,2,1,1,0.0,640.0,570,10
16,606,69,10,570-580,9,2,1,2,0.0,5950.0,570,10
16,609,69,10,570-580,5,2,1,1,0.0,4569.6,570,10
16,611,70,14,460-500,5,1,1,1,0.0,1891.769,460,40
16,612,70,14,460-500,5,1,1,1,0.0,2072.76,460,40
16,613,70,14,460-500,5,1,1,1,0.0,1114.484,460,40
16,614,70,14,460-500,5,1,1,1,0.0,1076.934,460,40
16,615,70,14,460-500,5,1,1,1,0.0,1354.053,460,40
16,617,70,14,460-500,4,2,1,1,0.0,246.0,460,40
16,621,71,14,440-450,4,2,1,1,0.0,470.0,440,10
16,980,71,14,440-450,4,1,1,1,0.0,6360.744,440,10
16,623,71,14,440-450,4,1,1,1,0.0,44204.64,440,10
16,624,71,14,440-450,2,1,1,1,0.0,1450.0,440,10
16,624,71,14,440-450,4,1,1,1,0.0,7590.0,440,10
16,625,71,14,440-450,5,2,1,1,0.0,1689.6,440,10
16,626,71,14,440-450,4,1,1,1,0.0,1490.0,440,10
16,627,71,14,440-450,5,2,1,1,0.0,5068.8,440,10
16,628,71,14,440-450,5,2,1,1,0.0,2041.6,440,10
16,981,71,14,440-450,4,2,1,1,0.0,240.0,440,10
16,629,72,14,455-465,5,2,1,1,0.0,3347.8,455,10
16,630,72,14,455-465,8,2,1,1,0.0,2850.0,455,10
16,631,72,14,455-465,4,2,1,1,0.0,2843.148,455,10
16,632,72,14,455-465,3,2,1,1,0.0,4930.0,455,10
16,634,72,14,455-465,2,1,1,1,0.0,5330.0,455,10
16,635,72,14,455-465,5,2,1,1,0.0,452.2,455,10
16,1041,72,14,455-465,6,2,1,1,0.0,170.0,455,10
16,636,72,14,455-465,8,2,1,1,0.0,2900.0,455,10
16,982,72,14,455-465,8,2,1,1,0.0,560.0,455,10
16,982,72,14,455-465,8,1,1,1,0.0,990.0,455,10
16,637,72,14,455-465,5,2,1,1,0.0,1970.0,455,10
16,638,72,14,455-465,2,1,1,1,0.0,3910.0,455,10
16,983,72,14,455-465,8,1,1,1,0.0,1350.843,455,10
16,642,72,14,455-465,5,2,1,1,0.0,436.5,455,10
16,643,72,14,455-465,5,2,1,1,0.0,436.5,455,10
16,646,72,14,455-465,5,2,1,1,0.0,582.0,455,10
16,647,72,14,455-465,5,2,1,1,0.0,1455.0,455,10
16,652,72,14,455-465,10,2,1,2,0.0,275.0,455,10
16,1042,72,14,455-465,10,2,1,2,0.0,275.0,455,10
16,653,72,14,455-465,4,2,1,1,0.0,164.0,455,10
16,655,72,14,455-465,5,1,1,1,0.0,10070.0,455,10
16,984,72,14,455-465,4,2,1,1,0.0,220.0,455,10
16,985,72,14,455-465,4,2,1,1,0.0,220.0,455,10
16,660,72,14,455-465,8,1,1,1,0.0,7730.0,455,10
16,661,72,14,455-465,4,2,1,1,0.0,18878.702,455,10
16,662,72,14,455-465,4,2,1,1,0.0,1327.492,455,10
16,663,72,14,455-465,10,1,1,2,0.0,1770.0,455,10
16,665,72,14,455-465,4,2,1,1,0.0,3580.0,455,10
16,666,72,14,455-465,4,2,1,1,0.0,5920.078,455,10
16,667,72,14,455-465,4,2,1,1,0.0,1810.58,455,10
16,669,72,14,455-465,5,1,1,1,0.0,3202.0,455,10
16,670,72,14,455-465,5,2,1,1,0.0,890.0,455,10
16,671,72,14,455-465,5,2,1,1,0.0,1091.925,455,10
16,673,72,14,455-465,5,2,1,1,0.0,6643.665,455,10
16,986,72,14,455-465,5,2,1,1,0.0,571.32,455,10
16,675,72,14,455-465,5,2,1,1,0.0,294.975,455,10
16,676,72,14,455-465,5,2,1,1,0.0,334.305,455,10
16,677,72,14,455-465,5,2,1,1,0.0,1413.81,455,10
16,678,72,14,455-465,5,2,1,1,0.0,389.0,455,10
16,678,72,14,455-465,3,1,1,1,0.0,1200.0,455,10
16,680,72,14,455-465,4,2,1,1,0.0,9980.0,455,10
16,682,72,14,455-465,9,2,1,2,0.0,230.0,455,10
16,987,72,14,455-465,8,1,1,1,0.0,3160.0,455,10
16,684,72,14,455-465,5,1,1,1,0.0,3202.0,455,10
16,685,72,14,455-465,5,2,1,1,0.0,810.0,455,10
16,687,72,14,455-465,5,1,1,1,0.0,3202.0,455,10
16,688,72,14,455-465,5,1,1,1,0.0,6220.0,455,10
16,689,72,14,455-465,5,1,1,1,0.0,3202.0,455,10
16,690,72,14,455-465,4,1,1,1,0.0,2340.0,455,10
16,691,72,14,455-465,5,1,1,1,0.0,3202.0,455,10
16,1043,72,14,455-465,5,2,1,1,0.0,1260.0,455,10
