CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF
14,29666,134,12,455-465,59,1,0,1,0.7750956416130066,2180.0,455.0,10.0
14,5548,134,12,455-465,59,1,0,1,0.813170850276947,2572.0,455.0,10.0
14,26807,134,12,455-465,17,0,0,1,0.3264106512069702,785.4,455.0,10.0
14,72387,134,12,455-465,59,1,0,1,0.8401893973350525,2572.0,455.0,10.0
14,22479,134,12,455-465,81,0,0,1,0.656782329082489,2130.0,455.0,10.0
14,53747,134,12,455-465,59,1,0,1,0.3276144564151764,1176.4,455.0,10.0
14,69939,134,12,455-465,40,1,0,1,0.7464359998703003,2870.0,455.0,10.0
14,97945,441,12,455-470,59,0,0,1,0.40994539856910706,1155.0,455.0,15.0
14,2857,441,12,455-470,17,0,0,1,0.2859954535961151,370.0,455.0,15.0
14,2526,441,12,455-470,68,0,0,0,0.3377951681613922,520.0,455.0,15.0
14,2526,441,12,455-470,59,0,0,1,0.4588215947151184,170.0,455.0,15.0
14,64919,441,12,455-470,59,1,0,1,1.2235873937606812,7680.0,455.0,15.0
14,29045,441,12,455-470,59,1,0,1,0.7044458985328674,1945.0,455.0,15.0
14,66010,441,12,455-470,59,1,0,1,0.7106059193611145,1945.0,455.0,15.0
14,89842,441,12,455-470,17,0,0,1,0.2094356268644333,1330.0,455.0,15.0
14,21481,441,12,455-470,52,1,0,1,0.36161795258522034,895.0,455.0,15.0
14,98871,441,12,455-470,52,1,0,1,0.36161795258522034,895.0,455.0,15.0
14,90537,441,12,455-470,59,1,0,1,0.5254862904548645,3704.0,455.0,15.0
14,60878,441,12,455-470,17,1,0,1,0.6480933427810669,1370.0,455.0,15.0
14,17343,441,12,455-470,59,1,0,1,0.22883020341396332,1852.0,455.0,15.0
14,62440,441,12,455-470,59,1,0,1,0.2062579244375229,1120.0,455.0,15.0
14,10117,441,12,455-470,59,1,0,1,0.7210623025894165,4824.0,455.0,15.0
14,30057,441,12,455-470,59,0,0,1,0.4655861556529999,4181.1,455.0,15.0
14,77505,441,12,455-470,17,1,0,1,0.4924538731575012,895.0,455.0,15.0
14,45849,441,12,455-470,17,1,0,1,0.4924538731575012,895.0,455.0,15.0
14,38243,441,12,455-470,17,0,0,1,0.3545573949813843,1149.795,455.0,15.0
14,39215,441,12,455-470,17,0,0,1,0.3472646474838257,907.5,455.0,15.0
14,86237,441,12,455-470,17,0,0,1,0.2768089175224304,442.5,455.0,15.0
14,76100,441,12,455-470,17,0,0,1,0.5044861435890198,926.5,455.0,15.0
14,55644,441,12,455-470,17,0,0,1,0.37114086747169495,1022.0,455.0,15.0
14,69711,441,12,455-470,17,0,0,1,0.5844114422798157,919.8,455.0,15.0
14,20889,441,12,455-470,17,0,0,1,0.5443835258483887,868.7,455.0,15.0
14,33490,441,12,455-470,40,1,0,1,1.0305237770080566,2960.0,455.0,15.0
14,63209,441,12,455-470,17,0,0,1,0.7844732999801636,4120.0,455.0,15.0
14,11456,441,12,455-470,17,0,0,1,0.9467251300811768,2825.0,455.0,15.0
14,11456,441,12,455-470,59,0,0,1,0.9187842011451721,4181.1,455.0,15.0
14,98571,441,12,455-470,17,0,0,1,0.23320014774799347,60.0,455.0,15.0
14,70658,441,12,455-470,17,0,0,1,0.6009759306907654,2825.0,455.0,15.0
14,85049,441,12,455-470,59,0,0,1,0.4345872700214386,3320.0,455.0,15.0
14,46104,441,12,455-470,17,0,0,1,0.24283446371555328,710.0,455.0,15.0
14,82511,441,12,455-470,59,1,0,1,0.9735528826713562,7990.0,455.0,15.0
14,42474,441,12,455-470,59,1,0,1,0.4284972846508026,3770.0,455.0,15.0
14,42915,441,12,455-470,40,0,0,1,0.4907250702381134,950.0,455.0,15.0
14,64937,441,12,455-470,17,0,0,1,0.4440915882587433,2964.8,455.0,15.0
14,31234,441,12,455-470,17,1,0,1,0.9517688751220703,1890.0,455.0,15.0
14,46405,441,12,455-470,17,0,0,1,0.8035281896591187,790.0,455.0,15.0
14,53740,441,12,455-470,17,0,0,1,1.3073598146438599,2500.0,455.0,15.0
14,6532,441,12,455-470,17,0,0,1,0.6977415084838867,114.5,455.0,15.0
14,11208,441,12,455-470,17,0,0,1,1.4369020462036133,10120.0,455.0,15.0
14,94833,441,12,455-470,17,0,0,1,0.7163583636283875,206.1,455.0,15.0
14,54458,441,12,455-470,17,0,0,1,0.7125009894371033,206.1,455.0,15.0
14,83633,441,12,455-470,17,0,0,1,0.45080819725990295,366.4,455.0,15.0
14,44142,441,12,455-470,17,0,0,1,0.6352578401565552,480.9,455.0,15.0
14,67974,441,12,455-470,17,0,0,1,0.6044638156890869,527.0,455.0,15.0
14,67974,441,12,455-470,17,1,0,1,1.3257337808609009,8659.8,455.0,15.0
14,46130,441,12,455-470,59,1,0,1,0.241758793592453,1141.8,455.0,15.0
14,91517,441,12,455-470,59,1,0,1,0.23496949672698975,1141.8,455.0,15.0
14,38764,441,12,455-470,59,0,0,1,0.6342849731445312,4307.8,455.0,15.0
14,6623,441,12,455-470,17,0,0,1,0.3373984396457672,670.0,455.0,15.0
14,60978,441,12,455-470,17,0,0,1,0.6676422953605652,670.0,455.0,15.0
14,22596,441,12,455-470,17,0,0,1,0.8072677254676819,630.0,455.0,15.0
14,56834,441,12,455-470,32,1,0,1,1.5091239213943481,5300.0,455.0,15.0
14,11559,441,12,455-470,17,0,0,1,0.5820780992507935,2082.0,455.0,15.0
14,6307,441,12,455-470,17,0,0,1,0.8750832676887512,2082.0,455.0,15.0
14,96038,441,12,455-470,17,0,0,1,0.3902829885482788,1561.5,455.0,15.0
14,26094,441,12,455-470,17,0,0,1,0.28508850932121277,1041.0,455.0,15.0
14,43369,441,19,455-470,17,0,0,1,0.45070531964302063,1561.5,455.0,15.0
14,62778,441,19,455-470,81,0,0,1,0.4724683165550232,2180.0,455.0,15.0
14,77107,441,12,455-470,17,0,0,1,1.1978727579116821,2496.0,455.0,15.0
14,76911,441,12,455-470,17,0,0,1,0.9260596632957458,2316.6,455.0,15.0
14,68565,441,12,455-470,17,0,0,1,1.0077508687973022,2386.8,455.0,15.0
14,53079,441,12,455-470,17,0,0,1,1.097719669342041,2316.6,455.0,15.0
14,32986,441,12,455-470,17,0,0,1,0.5371803641319275,1572.5,455.0,15.0
14,81399,441,12,455-470,17,0,0,1,0.5565699338912964,1572.5,455.0,15.0
14,74812,441,12,455-470,17,0,0,1,0.5565699338912964,1572.5,455.0,15.0
14,96004,441,12,455-470,17,0,0,1,0.7860311269760132,1572.5,455.0,15.0
14,51677,441,12,455-470,59,0,0,1,0.41226357221603394,1207.8,455.0,15.0
14,51677,441,12,455-470,59,1,0,1,0.13944776356220245,310.2,455.0,15.0
14,47053,441,12,455-470,59,0,0,1,0.5960085988044739,2452.2,455.0,15.0
14,47053,441,12,455-470,59,1,0,1,0.6769445538520813,629.8,455.0,15.0
14,27410,441,12,455-470,17,0,0,1,0.33576908707618713,1248.0,455.0,15.0
14,45105,441,12,455-470,17,0,0,1,1.1106688976287842,2496.0,455.0,15.0
14,76529,441,12,455-470,17,0,0,1,1.012915849685669,6114.9,455.0,15.0
14,71419,441,12,455-470,17,0,0,1,0.6548325419425964,2082.0,455.0,15.0
14,53020,441,12,455-470,17,0,0,1,0.5928381085395813,511.5,455.0,15.0
14,53020,441,12,455-470,17,1,0,1,1.0092589855194092,8405.1,455.0,15.0
14,26539,441,12,455-470,17,0,0,1,0.8314788937568665,511.5,455.0,15.0
14,26539,441,12,455-470,17,1,0,1,1.6018537282943726,8405.1,455.0,15.0
14,32660,441,12,455-470,17,0,0,1,0.9476050138473511,2964.8,455.0,15.0
14,30652,441,12,455-470,52,1,0,1,0.41396215558052063,2365.0,455.0,15.0
14,12889,441,12,455-470,17,0,0,1,0.7795166373252869,907.5,455.0,15.0
14,98265,441,12,455-470,32,1,0,1,1.715939998626709,15990.0,455.0,15.0
14,81632,441,12,455-470,17,0,0,1,0.8376002907752991,907.5,455.0,15.0
14,36468,441,12,455-470,68,0,0,0,1.4865562915802002,16300.0,455.0,15.0
14,36468,441,12,455-470,17,0,0,1,0.9041522145271301,2299.5,455.0,15.0
14,3007,441,12,455-470,17,0,0,1,0.4964734613895416,1267.2,455.0,15.0
14,7104,441,12,455-470,17,0,0,1,0.7311075925827026,907.5,455.0,15.0
14,42351,441,12,455-470,81,0,0,1,0.7099227905273438,1020.0,455.0,15.0
14,60357,441,12,455-470,17,0,0,1,0.6711992621421814,2408.9,455.0,15.0
14,31425,441,12,455-470,17,0,0,1,0.41307657957077026,389.3,455.0,15.0
14,57864,441,12,455-470,17,0,0,1,0.5285783410072327,1330.0,455.0,15.0
14,35100,441,12,455-470,32,1,0,1,0.8200047016143799,7350.0,455.0,15.0
14,79253,441,12,455-470,17,0,0,1,0.2507862448692322,442.5,455.0,15.0
14,85201,441,12,455-470,17,0,0,1,0.26622727513313293,442.5,455.0,15.0
14,84380,441,12,455-470,17,0,0,1,0.2577750086784363,442.5,455.0,15.0
14,68980,441,12,455-470,17,0,0,1,0.6008533239364624,2775.3,455.0,15.0
14,31740,441,12,455-470,17,0,0,1,1.5300849676132202,2775.3,455.0,15.0
14,26100,441,12,455-470,17,0,0,1,1.1102533340454102,1267.2,455.0,15.0
14,48453,441,12,455-470,17,0,0,1,1.5027594566345215,2859.4,455.0,15.0
14,44600,441,12,455-470,17,0,0,1,1.2022868394851685,526.7,455.0,15.0
14,13587,441,12,455-470,17,0,0,1,0.8247339725494385,1305.6,455.0,15.0
14,13199,441,12,455-470,68,0,0,0,0.33951207995414734,1910.0,455.0,15.0
14,57868,441,12,455-470,17,1,0,1,1.1777207851409912,2790.0,455.0,15.0
14,42384,441,12,455-470,59,0,0,1,0.41596323251724243,1155.0,455.0,15.0
14,3316,123,19,500-530,68,0,0,0,0.7964075803756714,700.0,500.0,30.0
14,54183,123,19,500-530,87,0,0,0,1.0389354228973389,4340.0,500.0,30.0
14,68971,123,19,500-530,68,0,0,0,2.036841869354248,1650.0,500.0,30.0
14,13531,123,19,500-530,68,0,0,0,1.637216329574585,613.2,500.0,30.0
14,96555,123,19,500-530,68,0,0,0,1.6586405038833618,1277.5,500.0,30.0
14,50934,123,19,500-530,68,0,0,0,1.664955973625183,715.4,500.0,30.0
14,22092,123,19,500-530,59,0,0,1,1.7892998456954956,4590.0,500.0,30.0
14,90227,123,19,500-530,17,0,0,1,1.582750678062439,3750.0,500.0,30.0
14,19949,123,19,500-530,59,0,0,1,1.4067577123641968,1125.48,500.0,30.0
14,19949,123,19,500-530,59,1,0,1,1.5869437456130981,3660.0,500.0,30.0
14,31565,123,19,500-530,68,0,0,0,3.7472801208496094,11880.0,500.0,30.0
14,84287,123,19,500-530,59,0,0,1,0.5201342701911926,488.04,500.0,30.0
14,38645,123,19,500-530,68,0,0,0,0.6585076451301575,2970.0,500.0,30.0
14,13040,123,19,500-530,17,0,0,1,0.9912469387054443,4270.0,500.0,30.0
14,64494,123,19,500-530,17,0,0,1,0.7260594964027405,2430.0,500.0,30.0
14,85738,123,19,500-530,68,0,0,0,0.9730187058448792,1481.9,500.0,30.0
14,11461,123,19,500-530,68,0,0,0,0.9406132698059082,1022.0,500.0,30.0
14,52413,123,19,500-530,92,0,0,0,1.5202405452728271,6060.0,500.0,30.0
14,63987,64,19,540-570,68,0,0,0,0.6971897482872009,612.0,540.0,30.0
14,53833,64,19,540-570,68,0,0,0,0.6734947562217712,918.0,540.0,30.0
14,98248,64,19,540-570,87,0,0,0,1.253427505493164,9420.0,540.0,30.0
14,13981,64,19,540-570,68,0,0,0,3.9412336349487305,15450.0,540.0,30.0
14,48223,64,19,540-570,17,1,0,1,1.0506792068481445,2980.0,540.0,30.0
14,31836,64,19,540-570,68,0,0,0,2.0690410137176514,8370.0,540.0,30.0
14,3710,64,19,540-570,59,0,0,1,0.5304561853408813,876.48,540.0,30.0
14,53704,836,9,480,59,0,0,1,0.5812759399414062,1840.0,480.0,0.0
14,66708,52,9,445,40,1,0,1,0.6347528696060181,4860.0,445.0,0.0
14,13333,784,9,370,92,0,0,0,1.7808598279953003,8093.6,370.0,0.0
14,32682,784,9,370,92,0,0,0,1.7259137630462646,3986.4,370.0,0.0
14,83422,203,9,380-395,17,1,0,1,2.7115864753723145,20360.0,380.0,15.0
14,42787,203,9,380-395,40,1,0,1,1.247254729270935,9453.5,380.0,15.0
14,69470,203,9,380-395,40,1,0,1,0.9878409504890442,7665.0,380.0,15.0
14,23093,846,9,480-490,40,1,0,1,2.5169029235839844,11170.0,480.0,10.0
14,23093,846,9,480-490,52,1,0,1,1.327697992324829,5940.0,480.0,10.0
14,69730,846,9,480-490,52,1,0,1,2.261570453643799,13860.0,480.0,10.0
14,72495,41,9,520,40,1,0,1,2.4042086601257324,8431.5,520.0,0.0
14,76663,7,9,415-425,17,0,0,1,3.077733039855957,840.0,415.0,10.0
14,77440,7,9,415-425,59,0,0,1,2.362006902694702,4880.0,415.0,10.0
14,67923,7,9,415-425,87,0,0,0,2.381246566772461,6030.0,415.0,10.0
14,67923,7,9,415-425,59,0,0,1,3.1709351539611816,13930.0,415.0,10.0
14,71993,983,9,390-450,59,0,0,1,2.3812568187713623,6823.7,390.0,60.0
14,71993,983,9,390-450,59,1,0,1,1.038849949836731,1909.7,390.0,60.0
14,25104,983,9,390-450,87,0,0,0,3.2017035484313965,13240.0,390.0,60.0
14,25104,983,9,390-450,59,0,0,1,4.993030071258545,45666.3,390.0,60.0
14,25104,983,9,390-450,59,1,0,1,3.993006706237793,12780.3,390.0,60.0
14,93922,50,19,555-580,59,0,0,1,1.4060133695602417,2260.0,555.0,25.0
14,93922,50,19,555-580,87,1,0,0,4.967606544494629,36980.0,555.0,25.0
14,93922,50,19,555-580,59,1,0,1,2.432459592819214,9810.0,555.0,25.0
14,59397,50,19,555-580,40,1,0,1,1.956860065460205,5660.3,555.0,25.0
14,59397,50,19,555-580,59,1,0,1,2.1947662830352783,6810.0,555.0,25.0
14,17977,389,9,470,92,0,0,0,2.2965266704559326,9780.0,470.0,0.0
14,52363,871,19,550-610,59,0,0,1,0.9207276701927185,4120.0,550.0,60.0
14,48827,871,19,550-610,40,0,0,1,4.290069580078125,1370.0,550.0,60.0
14,48827,871,19,550-610,17,0,0,1,4.311196327209473,8904.0,550.0,60.0
14,48827,871,19,550-610,59,0,0,1,6.392033576965332,6690.0,550.0,60.0
14,48827,871,19,550-610,40,1,0,1,4.778404235839844,33420.0,550.0,60.0
14,48827,871,19,550-610,17,1,0,1,5.8454437255859375,27472.0,550.0,60.0
14,48827,871,19,550-610,59,1,0,1,6.158935070037842,6920.0,550.0,60.0
14,47829,871,19,550-610,92,0,0,0,1.378083348274231,13310.0,550.0,60.0
14,47829,871,19,550-610,17,0,0,1,1.437470555305481,2226.0,550.0,60.0
14,47829,871,19,550-610,17,1,0,1,1.8762494325637817,6868.0,550.0,60.0
14,28137,871,19,550-610,87,1,0,0,2.6698949337005615,21580.0,550.0,60.0
14,28137,871,19,550-610,59,1,0,1,2.6577398777008057,11280.0,550.0,60.0
14,86916,74,19,550-570,40,1,0,1,3.1032285690307617,18949.7,550.0,20.0
14,79459,384,19,550,17,0,0,1,2.1000254154205322,12021.3,550.0,0.0
14,15217,384,19,550,87,0,0,0,2.3113441467285156,15428.3,550.0,0.0
14,15217,384,19,550,17,0,0,1,1.789353609085083,9068.7,550.0,0.0
14,15217,384,19,550,59,0,0,1,1.654714822769165,4828.8,550.0,0.0
14,15217,384,19,550,32,1,0,1,1.904505968093872,5050.0,550.0,0.0
14,41827,384,19,550,87,0,0,0,1.8423168659210205,6301.7,550.0,0.0
14,41827,384,19,550,59,0,0,1,1.7279928922653198,5231.2,550.0,0.0
14,31012,47,19,520-540,68,0,0,0,3.0714123249053955,17272.4,520.0,20.0
14,67186,47,19,520-540,32,1,0,1,3.1466293334960938,6219.0,520.0,20.0
14,13581,47,19,520-540,17,0,0,1,2.469717025756836,15314.01,520.0,20.0
14,36258,47,19,520-540,17,0,0,1,2.0703489780426025,9215.99,520.0,20.0
14,37249,47,19,520-540,17,0,0,1,2.919188976287842,23960.0,520.0,20.0
14,55281,47,19,520-540,65,0,0,1,-0.004021948669105768,1530.0,520.0,20.0
14,47033,47,19,520-540,59,0,0,1,2.300039768218994,6500.0,520.0,20.0
14,98490,47,19,520-540,59,0,0,1,1.3261044025421143,5510.0,520.0,20.0
14,25003,47,19,520-540,17,0,0,1,5.251479625701904,1970.0,520.0,20.0
14,25003,47,19,520-540,59,1,0,1,7.66189432144165,2950.0,520.0,20.0
14,60871,47,19,520-540,81,0,0,1,3.0181398391723633,10540.0,520.0,20.0
14,60871,47,19,520-540,59,1,0,1,9.3369722366333,21290.0,520.0,20.0
14,60871,47,19,520-540,81,1,0,1,4.303500175476074,18340.0,520.0,20.0
14,95476,47,19,520-540,68,0,0,0,2.4671900272369385,12507.6,520.0,20.0
14,95476,47,19,520-540,17,1,0,1,2.625835418701172,13630.0,520.0,20.0
14,91845,47,19,520-540,92,0,0,0,0.7633811831474304,4420.0,520.0,20.0
14,91845,47,19,520-540,59,0,0,1,1.538205862045288,9020.0,520.0,20.0
14,47561,47,19,520-540,17,1,0,1,1.0788549184799194,4390.0,520.0,20.0
14,39040,987,19,480-500,81,1,0,1,1.9509458541870117,9500.0,480.0,20.0
14,18515,987,19,480-500,32,1,0,1,0.384686142206192,138.2,480.0,20.0
14,76949,987,19,480-500,32,1,0,1,0.207049161195755,552.8,480.0,20.0
14,74410,987,19,480-500,32,1,0,1,2.7483534812927246,10700.0,480.0,20.0
14,59939,619,19,510-530,17,0,0,1,10.001890182495117,67770.0,510.0,20.0
14,59939,619,19,510-530,81,0,0,1,4.681494235992432,5610.0,510.0,20.0
14,59939,619,19,510-530,17,1,0,1,9.066218376159668,22910.0,510.0,20.0
14,59939,619,19,510-530,52,1,0,1,3.5984933376312256,10960.0,510.0,20.0
14,28156,619,19,510-530,59,0,0,1,2.163215398788452,7040.0,510.0,20.0
14,86271,619,19,510-530,68,0,0,0,2.2767229080200195,7520.0,510.0,20.0
14,86271,619,19,510-530,40,1,0,1,0.6206879615783691,1430.0,510.0,20.0
14,86271,619,19,510-530,59,1,0,1,1.054253101348877,2050.0,510.0,20.0
14,812,698,12,480-500,68,0,0,0,0.9457912445068359,4420.0,480.0,20.0
14,82939,698,12,480-500,68,0,0,0,0.7342151999473572,3500.0,480.0,20.0
14,17552,698,12,480-500,68,0,0,0,0.8004629611968994,3388.8,480.0,20.0
14,17552,698,12,480-500,59,0,0,1,0.559039294719696,4130.0,480.0,20.0
14,66871,698,12,480-500,68,0,0,0,0.8053421974182129,3671.2,480.0,20.0
14,61105,698,12,480-500,68,0,0,0,1.796770453453064,2010.0,480.0,20.0
14,13751,698,12,480-500,52,1,0,1,5.700928211212158,30670.0,480.0,20.0
14,6132,698,12,480-500,52,1,0,1,0.5543081760406494,55.5,480.0,20.0
14,55693,698,12,480-500,52,1,0,1,0.5093199014663696,2109.0,480.0,20.0
14,72782,698,12,480-500,59,0,0,1,0.37393730878829956,1470.0,480.0,20.0
14,72175,698,19,480-500,59,0,0,1,0.5884168148040771,3789.2,480.0,20.0
14,76698,698,19,480-500,17,0,0,1,0.894929826259613,171.0,480.0,20.0
14,36331,698,19,480-500,59,0,0,1,1.2560354471206665,7527.8,480.0,20.0
14,49929,698,12,480-500,59,0,0,1,0.4695492088794708,1780.1,480.0,20.0
14,86542,698,19,480-500,59,0,0,1,0.874776303768158,8849.9,480.0,20.0
14,31551,698,19,480-500,59,0,0,1,0.7553861141204834,5773.0,480.0,20.0
14,26979,698,12,480-500,17,0,0,1,1.6160504817962646,969.0,480.0,20.0
14,36122,698,12,480-500,59,0,0,1,0.8474095463752747,9235.1,480.0,20.0
14,62869,698,12,480-500,59,0,0,1,0.5521430373191833,2454.9,480.0,20.0
14,99282,698,12,480-500,59,1,0,1,1.4784188270568848,6630.663,480.0,20.0
14,47713,698,12,480-500,17,0,0,1,1.5592079162597656,180.0,480.0,20.0
14,29140,698,12,480-500,59,0,0,1,0.8545942902565002,2180.0,480.0,20.0
14,2030,698,19,480-500,68,0,0,0,0.7805885672569275,2650.0,480.0,20.0
14,2030,698,19,480-500,59,0,0,1,0.7666445374488831,2090.0,480.0,20.0
14,17171,698,19,480-500,59,0,0,1,0.5406967401504517,2890.0,480.0,20.0
14,27129,698,12,480-500,59,0,0,1,1.825952172279358,18296.5,480.0,20.0
14,22630,698,19,480-500,59,0,0,1,3.0902018547058105,24253.5,480.0,20.0
14,25885,698,12,480-500,52,1,0,1,0.4799870252609253,55.5,480.0,20.0
14,72803,804,19,480-520,17,0,0,1,0.8808844089508057,2750.0,480.0,40.0
14,72803,804,19,480-520,59,1,0,1,2.3085503578186035,18280.0,480.0,40.0
14,84804,804,12,480-520,32,1,0,1,17.183637619018555,113270.0,480.0,40.0
14,84804,804,12,480-520,59,1,0,1,5.161617755889893,12770.0,480.0,40.0
14,82180,200,19,500,17,0,0,1,2.3077943325042725,60.0,500.0,0.0
14,45680,966,19,430-470,59,1,0,1,2.0519866943359375,15250.0,430.0,40.0
14,69003,349,19,445-465,17,0,0,1,1.7548234462738037,6180.0,445.0,20.0
14,69003,349,19,445-465,59,0,0,1,3.406613349914551,14740.0,445.0,20.0
14,36088,881,19,445,59,0,0,1,2.046985149383545,7620.0,445.0,0.0
14,52069,881,12,445,40,1,0,1,1.4403917789459229,7040.0,445.0,0.0
14,23445,605,10,565,59,0,0,1,4.131748676300049,4016.0,565.0,0.0
14,68221,938,10,570,59,0,0,1,5.362785339355469,16064.0,570.0,0.0
14,69205,301,10,470-500,32,1,0,1,4.122491836547852,13040.0,470.0,30.0
14,53975,301,10,470-500,17,1,0,1,3.7912285327911377,23900.0,470.0,30.0
14,57397,473,10,450-480,55,0,0,1,1.831262230873108,654.5,450.0,30.0
14,57397,473,10,450-480,87,0,0,0,1.3091773986816406,819.5,450.0,30.0
14,57397,473,10,450-480,52,0,0,1,2.0298726558685303,1518.0,450.0,30.0
14,57397,473,10,450-480,17,1,0,1,4.988667011260986,3916.9,450.0,30.0
14,53298,473,10,450-480,55,0,0,1,1.9953101873397827,1309.0,450.0,30.0
14,53298,473,10,450-480,87,0,0,0,1.1098130941390991,2011.5,450.0,30.0
14,53298,473,10,450-480,52,0,0,1,2.3648018836975098,2967.0,450.0,30.0
14,53298,473,10,450-480,59,0,0,1,9.566203117370605,2527.2,450.0,30.0
14,53298,473,10,450-480,17,1,0,1,7.4281768798828125,5790.2,450.0,30.0
14,53298,473,10,450-480,59,1,0,1,11.338094711303711,3495.6,450.0,30.0
14,49636,473,10,450-480,87,0,0,0,2.354971170425415,11280.0,450.0,30.0
14,49636,473,10,450-480,68,0,0,0,1.7102034091949463,9880.0,450.0,30.0
14,49636,473,10,450-480,87,1,0,0,3.8178303241729736,10870.0,450.0,30.0
14,49636,473,10,450-480,17,1,0,1,12.042869567871094,42485.6,450.0,30.0
14,49636,473,10,450-480,52,1,0,1,7.740506172180176,34500.0,450.0,30.0
14,49636,473,10,450-480,59,1,0,1,20.776796340942383,127190.0,450.0,30.0
14,49636,473,10,450-480,81,1,0,1,1.1701308488845825,3240.0,450.0,30.0
14,37641,473,10,450-480,17,1,0,1,12.832432746887207,49874.4,450.0,30.0
14,84174,473,10,450-480,32,0,0,1,1.0465896129608154,1390.0,450.0,30.0
14,84174,473,10,450-480,55,0,0,1,2.074272394180298,3986.5,450.0,30.0
14,84174,473,10,450-480,87,0,0,0,1.8109254837036133,4619.0,450.0,30.0
14,84174,473,10,450-480,40,0,0,1,5.2246270179748535,420.0,450.0,30.0
14,84174,473,10,450-480,52,0,0,1,2.4449877738952637,2415.0,450.0,30.0
14,84174,473,10,450-480,59,0,0,1,9.97258472442627,4492.8,450.0,30.0
14,84174,473,10,450-480,65,0,0,1,2.3416576385498047,1920.0,450.0,30.0
14,84174,473,10,450-480,81,0,0,1,0.32230010628700256,4380.0,450.0,30.0
14,84174,473,10,450-480,17,1,0,1,6.497233867645264,7322.9,450.0,30.0
14,84174,473,10,450-480,59,1,0,1,12.200739860534668,6214.4,450.0,30.0
14,22900,672,0,390,68,0,0,0,3.4689910411834717,30860.0,390.0,0.0
14,61478,831,10,455-465,32,1,0,1,2.537034749984741,10202.7,455.0,10.0
14,34244,831,10,455-465,32,1,0,1,3.762528419494629,4167.3,455.0,10.0
14,34244,831,10,455-465,59,1,0,1,3.7752537727355957,15170.0,455.0,10.0
14,37461,239,6,700,52,1,0,1,4.364678859710693,30270.6,700.0,0.0
14,48509,239,6,700,59,1,0,1,4.78609561920166,37740.0,700.0,0.0
14,58769,239,6,700,32,1,0,1,4.238051891326904,42350.0,700.0,0.0
14,88928,239,6,700,40,1,0,1,4.784073829650879,45290.0,700.0,0.0
14,88928,239,6,700,52,1,0,1,2.2006993293762207,14909.4,700.0,0.0
15,48626,302,13,600,32,1,0,1,4.395055294036865,27966.0,600.0,0.0
15,47921,302,13,600,32,1,0,1,7.2024078369140625,65254.0,600.0,0.0
15,14001,852,14,650-660,81,0,0,1,7.428777694702148,7470.8,654.5017182130584,9.192439862542955
15,17059,852,14,650-660,81,0,0,1,5.933459758758545,5898.0,654.5017182130584,9.192439862542955
15,87611,602,14,650-660,81,0,0,1,7.115705490112305,6810.0,654.5017182130584,9.192439862542955
15,12257,215,14,650-660,17,0,0,1,4.497939109802246,1530.0,654.5017182130584,9.192439862542955
15,97286,142,14,650-660,17,0,0,1,6.528152942657471,30790.0,654.5017182130584,9.192439862542955
15,43323,142,14,650-660,59,0,0,1,6.53272819519043,31120.0,654.5017182130584,9.192439862542955
15,43323,142,14,650-660,81,0,0,1,7.500502586364746,7280.0,654.5017182130584,9.192439862542955
15,28875,548,14,650-660,17,1,0,1,2.532650947570801,5390.775,654.5017182130584,9.192439862542955
15,5696,919,14,650-660,59,0,0,1,8.931952476501465,22136.4,650.0,10.0
15,48093,919,14,650-660,59,1,0,1,2.855635166168213,12222.144,650.0,10.0
15,98814,919,14,650-660,40,1,0,1,3.9369428157806396,16100.0,650.0,10.0
15,4024,919,14,650-660,32,1,0,1,13.671255111694336,85731.531,650.0,10.0
15,4024,919,14,650-660,87,1,0,0,7.317836761474609,49460.0,650.0,10.0
15,4024,919,14,650-660,40,1,0,1,6.4274516105651855,15932.173,650.0,10.0
15,4024,919,14,650-660,17,1,0,1,9.672008514404297,28770.3156,650.0,10.0
15,4024,919,14,650-660,52,1,0,1,9.056822776794434,48260.0,650.0,10.0
15,4024,919,14,650-660,59,1,0,1,10.926190376281738,22631.028,650.0,10.0
15,4024,919,14,650-660,81,1,0,1,11.781543731689453,49183.226,650.0,10.0
15,73332,919,3,650-660,32,1,0,1,1.8093029260635376,4087.496,650.0,10.0
15,48410,919,14,650-660,68,0,0,0,1.492789626121521,2440.0,650.0,10.0
15,48410,919,14,650-660,59,0,0,1,1.2288182973861694,2420.0,650.0,10.0
15,39664,919,14,650-660,68,0,0,0,1.7073463201522827,6130.0,650.0,10.0
15,39664,919,14,650-660,59,0,0,1,1.2752796411514282,2110.0,650.0,10.0
15,39664,919,14,650-660,59,1,0,1,1.4270843267440796,3910.0,650.0,10.0
15,41325,919,14,650-660,68,0,0,0,2.0762572288513184,4970.0,650.0,10.0
15,41325,919,14,650-660,17,0,0,1,1.0510938167572021,2470.0,650.0,10.0
15,41325,919,14,650-660,59,0,0,1,1.5263804197311401,4560.0,650.0,10.0
15,3010,919,14,650-660,68,0,0,0,1.3797953128814697,4430.0,650.0,10.0
15,3010,919,14,650-660,59,0,0,1,2.5553030967712402,6010.0,650.0,10.0
15,50946,919,14,650-660,68,0,0,0,2.3184571266174316,12950.0,650.0,10.0
